1.949358 -1.568828  1.223382  0.156158 
0.117593 -0.665770  2.360416  0.484663 
0.493259 -0.893511  1.389893  0.703223 
0.466885 -0.589919  0.765979  0.670988 
2.535348 -0.880099  0.173085  0.005341 
0.185674 -0.648801  1.985418  0.550712 
0.022986 -1.018545  3.872120  0.169653 
0.356147 -0.939632  1.872975  0.643257 
0.253135 -0.854009  1.024050  0.682982 
1.039107 -0.717446  0.499580  0.680884 
1.042591 -0.998728  0.968867  0.692071 
0.520459 -0.686916  0.734529  0.704933 
1.064341 -1.102950  0.659558  0.683213 
1.001481 -0.773513  1.448742  0.661460 
1.183393 -0.725156  0.164898  0.650228 
0.973696 -0.720985  0.059952  0.685177 
0.468010 -1.180086  0.826030  0.696949 
1.016588 -1.350825  1.673846  0.561688 
0.573630 -0.899425  0.785831  0.736003 
0.541413 -0.867914  1.145384  0.719907 
0.550622 -0.924144  1.312579  0.712554 
0.599470 -1.260789  0.896210  0.677610 
1.708412 -1.381937  0.582806  0.397428 
0.466955 -0.697814  1.387201  0.674072 
0.531196 -0.869891  1.119616  0.720823 
1.985855 -0.778024 -0.551586  0.316417 
0.911610 -0.645710  0.621363  0.680240 
0.729502 -0.912810  0.388492  0.737037 
0.029401 -0.816909  3.230581  0.324099 
0.236957 -1.397452  1.872695  0.505677 
0.568807 -0.958810  1.477760  0.701008 
0.264329 -0.598812  1.316286  0.616613 
0.436081 -0.868372  1.721771  0.668500 
1.494625 -0.989080  0.604183  0.583935 
0.451270 -0.757943  1.726602  0.656482 
0.893986 -1.002473  1.325634  0.694333 
0.229428 -0.903102  1.741384  0.629286 
0.431978 -1.031118  1.547721  0.680375 
1.198812 -0.808603  0.878113  0.658591 
0.563043 -0.857379  1.600719  0.688406 
0.539877 -1.128885  1.232141  0.696719 
1.302983 -0.496083  0.120249  0.544073 
1.351085 -1.071885  0.741992  0.619359 
1.463385 -0.986217  0.312404  0.594170 
0.258835 -0.825972  1.778998  0.627640 
2.317648 -0.972189 -0.013023  0.155961 
1.541773 -1.003552  0.429178  0.566459 
0.738265 -1.311766  1.607304  0.613140 
0.705761 -0.779885  0.874890  0.721161 
0.604467 -0.889054  1.571722  0.693492 
0.429007 -0.753436  1.601158  0.664689 
0.835349 -0.931633  0.348887  0.729650 
0.786365 -1.270112  1.829520  0.604242 
1.502153 -0.893058  0.359989  0.582294 
0.090297 -1.210200  3.120461  0.336311 
2.093250 -0.849272 -0.001153  0.294982 
1.562064 -0.903526  0.134250  0.556907 
0.682920 -0.724018  1.026455  0.706204 
0.366263 -1.325380  1.687945  0.583445 
1.184408 -1.197815  0.923249  0.631144 
0.357370 -0.982416  1.983457  0.629607 
0.730266 -1.009628  1.494785  0.694569 
0.116826 -0.708606  1.945082  0.549407 
1.743458 -1.016790  0.319161  0.482408 
0.489859 -0.848990  1.019200  0.721092 
0.120470 -0.889708  2.195931  0.543801 
1.739304 -1.057277  0.611368  0.480282 
1.672755 -0.937907  0.804951  0.513986 
0.372655 -0.786460  1.654152  0.657382 
0.733440 -0.950464  1.408337  0.703997 
1.389148 -0.882055 -0.237559  0.600475 
0.120258 -1.005548  2.322446  0.524029 
0.880656 -1.065857  1.239037  0.694398 
0.695829 -1.045965  1.430366  0.697241 
0.883238 -0.843218  0.698474  0.720090 
1.031341 -0.953373  0.824936  0.700716 
0.326488 -0.797955  1.225361  0.682878 
0.078198 -0.855408  2.684019  0.452280 
0.578140 -0.974729  1.809777  0.670512 
1.055217 -1.344768  1.129105  0.596855 
0.298356 -0.921764  2.237351  0.587332 
0.710544 -1.407687  1.265846  0.597437 
0.883592 -0.761614  0.870193  0.705375 
2.106951 -0.847259  0.635926  0.294660 
0.299675 -1.044630  2.275391  0.575607 
0.438736 -0.516323  0.355213  0.641812 
0.439098 -1.088680  1.567878  0.671840 
0.367834 -0.965520  0.359399  0.719211 
1.178519 -1.156837  0.875541  0.644424 
0.350368 -0.948820  1.857835  0.643753 
0.851155 -0.969034  1.051275  0.715749 
0.884456 -0.534835  0.159764  0.641335 
1.680345 -0.978359  0.127294  0.508769 
0.735440 -0.921817  0.736366  0.734854 
1.240418 -0.861790  0.297420  0.658364 
0.199573 -0.933059  2.288694  0.556002 
1.970654 -0.947052  0.833810  0.370931 
2.347002 -0.905627 -0.779991  0.087461 
1.171364 -1.068463  1.472366  0.630507 
0.215173 -1.075058  2.464574  0.523359 
1.075098 -1.206185  1.565178  0.613110 
0.333590 -0.984304  1.846104  0.640624 
0.230379 -0.587543  1.549901  0.587030 
0.307634 -0.827442  1.726039  0.643875 
0.280283 -0.573835  1.452974  0.601828 
1.567127 -1.356676  1.104574  0.451523 
0.489962 -0.821240  1.255338  0.706374 
0.840530 -0.942012  0.194929  0.726683 
0.383463 -0.792199  1.763528  0.649429 
0.722976 -1.083569  1.723604  0.665902 
1.158311 -1.350087  0.843471  0.585546 
0.354967 -1.047643  1.822526  0.641374 
2.262054 -1.155061  0.408979  0.176547 
0.182885 -0.580210  1.355949  0.586108 
0.318492 -0.797520  2.063883  0.605120 
0.012061 -0.746455  3.326921  0.285296 
0.709520 -0.894799  1.176693  0.719245 
0.488241 -1.123725  1.428678  0.681409 
0.401417 -1.030010  1.784306  0.654601 
0.236110 -1.125131  2.514571  0.512203 
1.330113 -1.042485  0.808251  0.627753 
0.416563 -0.830116  0.552466  0.722397 
0.872204 -1.007675  0.713499  0.721768 
1.355958 -0.849829  0.471046  0.627459 
0.047351 -0.369792  2.341258  0.336908 
0.119313 -0.928896  2.646973  0.475741 
0.513596 -0.956294  1.494145  0.697218 
0.240118 -0.997460  2.458274  0.539284 
0.091099 -0.636081  2.422974  0.457700 
0.032749 -0.708768  3.050912  0.344286 
0.038055 -1.011020  3.402629  0.292439 
0.267109 -0.747591  1.591357  0.635686 
1.600059 -1.135991  0.665639  0.524290 
0.983163 -0.899849  1.087804  0.698428 
1.263026 -1.009075  0.843546  0.648253 
0.931745 -1.303971  1.572758  0.602008 
0.436255 -0.858332  1.190943  0.708173 
0.421620 -0.653635  1.057192  0.676429 
0.090246 -1.287659  3.167576  0.301066 
0.881402 -1.037750  0.940165  0.711931 
0.348973 -1.212406  2.271585  0.551461 
0.155929 -0.731537  1.810256  0.581636 
0.140140 -0.750877  2.382173  0.508198 
1.123888 -1.032646  0.322012  0.681925 
1.655139 -0.693919 -0.208783  0.478923 
0.359032 -1.035405  1.693897  0.656303 
0.707709 -1.099945  1.055398  0.711080 
0.122786 -1.340400  2.689784  0.382995 
1.818995 -0.824627  0.540830  0.446677 
0.118924 -0.805151  1.528049  0.608171 
1.049023 -1.260274  1.412133  0.612913 
0.281635 -0.900182  1.236277  0.681434 
1.413436 -1.129110  1.413566  0.559320 
0.525204 -0.794961  1.376995  0.697626 
0.614248 -1.212366  1.654023  0.646115 
2.716619 -0.837163  0.076307 -0.144320 
1.074750 -1.172234  1.230759  0.646099 
1.164210 -0.827709  0.541976  0.674394 
0.678493 -1.006506  1.582116  0.689543 
0.156406 -0.897246  2.471345  0.515652 
0.374582 -1.214670  2.062675  0.582669 
0.820697 -0.658250  0.743936  0.691140 
0.851684 -0.767317  0.649121  0.714271 
1.379563 -0.982914  0.336421  0.621437 
1.570332 -0.858666  0.210709  0.553294 
0.444844 -0.634682  0.780397  0.682980 
1.273075 -1.051384  0.979913  0.636767 
0.269853 -0.871910  1.865954  0.624940 
0.852744 -0.938465  1.252140  0.705892 
0.395849 -0.928075  1.279997  0.700272 
0.460293 -1.051345  1.562647  0.679961 
0.386829 -0.818465  2.213414  0.600294 
0.147433 -0.620224  1.514893  0.577154 
1.284551 -0.937525  0.814078  0.646595 
1.156022 -1.418720  0.978190  0.549524 
1.231053 -0.782813  0.225719  0.650744 
0.523502 -0.877119  1.000475  0.726152 
0.279939 -0.781827  2.113063  0.588544 
1.975057 -1.017328  0.678107  0.368054 
1.224508 -0.831678  0.379799  0.660590 
1.541082 -1.001943  0.840295  0.562142 
1.052362 -1.099192  0.885878  0.680957 
0.345310 -1.019383  0.894900  0.706050 
1.150236 -1.237750  1.180763  0.615451 
0.709805 -0.793489  0.911828  0.721838 
0.642713 -0.653532  0.922461  0.693525 
0.231479 -1.084424  2.343878  0.544365 
0.564294 -0.606273  0.897783  0.679264 
1.208837 -1.045598  1.100604  0.648215 
0.773999 -0.793325  1.003640  0.715102 
1.301642 -1.169457  1.256457  0.593586 
0.634680 -0.534008 -0.119989  0.646200 
1.443898 -1.124489  0.807530  0.580006 
0.694702 -1.137775  0.930022  0.709160 
0.133709 -1.046946  2.602418  0.480915 
0.425919 -1.441538  1.733754  0.533563 
0.407046 -0.921624  1.315372  0.699576 
1.128884 -1.093493  0.972881  0.664438 
1.567431 -0.982126  0.486658  0.558430 
1.320748 -0.855510  0.462244  0.637998 
0.448914 -1.036612  1.719255  0.666312 
0.561638 -1.041599  1.857448  0.659653 
0.183578 -1.149875  2.654471  0.469617 
1.221464 -0.673650  0.519013  0.632925 
0.237136 -0.715605  1.418107  0.635709 
0.276418 -0.975446  2.012190  0.610449 
0.157132 -0.314950  0.926654  0.468868 
0.309827 -0.595467  0.545182  0.652164 
0.453480 -1.122188  1.919642  0.632712 
0.192420 -0.928849  2.253644  0.558906 
0.659165 -0.469795  0.419705  0.630869 
1.433550 -1.003923  0.702749  0.602201 
0.989776 -0.889304  0.156491  0.707092 
0.145294 -0.572706  1.960029  0.516521 
0.161571 -0.733424  1.983865  0.564537 
0.307124 -0.541134  1.001914  0.621226 
1.830662 -0.657803 -0.336630  0.384103 
0.604029 -0.783931  0.998984  0.719209 
0.169476 -0.657726  1.949328  0.552691 
0.176524 -0.912040  1.807045  0.608249 
1.554915 -1.427191  1.524685  0.395371 
1.080897 -1.222581  1.502504  0.612393 
0.515708 -0.768126  1.472694  0.685919 
1.125789 -0.986437  1.021556  0.675228 
0.099277 -1.162755  3.157906  0.344158 
1.413245 -0.824793  0.486750  0.607606 
0.467928 -0.630539  0.713687  0.685468 
1.741921 -1.146809  0.654736  0.462795 
0.800200 -0.545744  0.676008  0.656001 
0.194026 -0.903805  2.576910  0.510064 
0.460607 -0.790115  1.037630  0.710952 
1.047357 -0.872628  0.657379  0.699906 
1.381280 -0.928200  0.974734  0.613968 
0.365631 -1.274626  1.576662  0.612641 
0.121460 -1.384625  3.169276  0.270905 
0.685962 -1.014825  1.274217  0.711357 
0.379299 -1.143798  1.527963  0.656460 
0.174624 -0.654242  1.769460  0.572609 
0.092196 -0.644181  2.422273  0.460606 
0.469710 -0.974386  0.976479  0.723378 
1.471853 -1.173527  1.436961  0.528334 
1.091110 -0.502723 -0.006169  0.592048 
1.187345 -0.959819  0.661356  0.673111 
1.216777 -0.829916  0.762059  0.659799 
0.072672 -0.802929  3.172954  0.351076 
1.083726 -0.963949  1.209309  0.675236 
1.416702 -0.796248  0.298863  0.601683 
0.150434 -1.114028  2.585398  0.478665 
2.851912 -1.025647  0.187479 -0.257588 
2.561594 -1.081827  0.645963 -0.022591 
0.731815 -1.144976  0.950131  0.705374 
0.021404 -0.722458  3.372386  0.274009 
0.057594 -0.705155  2.659995  0.425699 
0.048545 -0.780701  2.252663  0.499794 
0.666236 -1.035412  0.985929  0.724369 
0.027942 -0.637794  3.238731  0.284454 
0.433267 -0.806901  1.231983  0.700341 
0.289989 -0.607019  1.623074  0.601532 
1.762181 -0.788948  0.189476  0.465414 
1.163129 -0.805378  0.846569  0.667133 
2.143527 -0.872847  0.087534  0.269646 
0.087022 -0.712216  2.523945  0.460532 
0.449107 -0.508228  0.857353  0.634856 
1.083496 -0.915940  1.304180  0.670049 
0.119019 -0.742025  2.270545  0.515763 
1.244363 -1.060866  1.155507  0.634897 
1.334554 -0.891802  0.675370  0.634874 
0.492141 -1.002801  1.325173  0.705510 
0.433228 -0.699976  1.247051  0.680042 
0.960588 -1.047519  1.522646  0.667137 
0.125714 -0.907382  2.376398  0.520614 
0.434940 -0.798964  0.900167  0.714536 
1.001511 -0.993131  0.460816  0.708105 
1.200282 -0.817784  0.765387  0.662293 
1.493811 -1.116743  0.880885  0.562594 
0.578538 -0.687465  0.685580  0.708301 
0.629317 -1.014148  0.265631  0.734840 
0.522905 -0.666568  0.987359  0.692407 
1.382111 -1.129342  0.702672  0.600754 
0.530146 -1.093333  1.512039  0.683426 
0.401647 -1.119542  1.521915  0.665310 
0.727866 -0.943501  1.552838  0.693127 
0.223295 -0.990892  2.020948  0.595571 
0.420676 -1.431229  2.198051  0.484375 
0.235937 -1.042027  2.367532  0.547839 
0.094611 -0.437378  1.572965  0.479408 
0.965609 -0.682341  0.605683  0.683417 
0.020510 -0.930789  4.009110  0.135520 
0.141185 -1.147563  3.009883  0.391797 
0.391512 -0.853857  0.910062  0.714259 
0.572951 -0.759513  1.503297  0.684596 
0.027618 -1.312000  3.743940  0.133968 
1.001741 -0.615116  0.198470  0.656114 
1.699128 -0.831211  0.521018  0.501688 
1.651443 -1.097842  0.857507  0.506962 
1.405234 -1.007395  0.900418  0.606116 
0.799657 -0.673186  0.833393  0.694755 
0.902070 -0.711485  0.552089  0.698880 
0.032251 -0.881421  3.538374  0.260519 
0.005139 -0.673093  4.137594  0.059163 
0.004184 -0.663793  4.165428  0.048256 
0.205575 -1.038435  1.958120  0.594086 
0.367738 -0.802943  1.591882  0.664423 
0.026432 -0.753564  3.071099  0.346872 
0.111657 -1.127338  3.089487  0.370396 
0.129916 -0.797330  2.227011  0.534489 
2.105778 -0.775615 -0.081129  0.275657 
0.566745 -0.913192  1.885331  0.663039 
0.765239 -0.961657  1.451866  0.698734 
1.095938 -0.775799  0.392195  0.681298 
0.048245 -1.254477  3.092823  0.312807 
0.275587 -1.011708  1.852294  0.626026 
0.919954 -1.200064  0.866978  0.678379 
1.294423 -0.921394  0.139618  0.643632 
1.204810 -1.180919  0.666589  0.637105 
0.895344 -0.794489  0.479533  0.714895 
0.668364 -0.858528  0.743364  0.734553 
0.110830 -0.590414  2.577815  0.425166 
0.127542 -0.763121  2.267796  0.522811 
0.974983 -0.971987  0.212480  0.710444 
0.700729 -0.904828  0.813885  0.734302 
0.451197 -1.107115  1.933113  0.633807 
1.178303 -0.615689  0.322671  0.624975 
1.302674 -0.616717 -0.091077  0.583216 
0.289005 -0.932973  1.741596  0.643814 
0.658647 -0.977691  1.114855  0.723386 
0.040081 -0.423101  2.446490  0.347597 
0.045605 -0.574379  2.083669  0.467431 
1.773259 -1.381090  1.247420  0.346716 
1.911933 -1.049953  0.663724  0.397941 
0.263487 -0.523615  0.546174  0.614631 
0.680368 -0.995841  0.676989  0.735796 
0.260566 -0.818718  2.034995  0.598722 
1.150203 -0.844935  1.011004  0.668505 
0.847528 -0.813104  0.895130  0.715785 
0.428669 -1.016283  1.541989  0.681876 
0.490822 -1.193601  1.816586  0.630645 
0.283416 -0.952931  1.344229  0.675223 
0.223037 -0.813681  1.847043  0.610203 
0.832960 -1.484538  1.769027  0.508210 
0.701119 -1.108626  0.499394  0.722336 
2.015404 -0.745506  0.209455  0.331007 
2.012943 -0.935660  0.187844  0.349390 
0.363510 -0.953078  1.712208  0.660749 
0.433652 -0.670958  0.853747  0.690132 
0.117638 -0.929112  2.335316  0.524228 
0.163630 -0.790287  2.190907  0.548981 
0.297096 -0.953758  1.487104  0.667771 
0.505680 -1.018274  1.206385  0.712497 
0.184836 -0.854324  1.834829  0.604985 
1.442342 -0.662567  0.250665  0.565091 
1.212025 -0.998638  0.616619  0.665937 
0.177354 -0.818911  2.015634  0.579001 
1.078591 -0.781036  0.546364  0.685596 
0.174060 -1.239731  2.409015  0.481786 
0.318458 -1.247750  2.624799  0.480445 
0.924354 -1.006545  0.930806  0.710259 
1.507117 -0.824295  0.191370  0.572889 
1.147270 -0.633473  0.440539  0.638240 
0.659986 -0.838897  0.910572  0.728661 
0.185372 -0.721976  1.435398  0.621812 
0.581402 -1.075461  1.326789  0.701689 
1.121491 -1.154663  1.353705  0.633571 
0.672903 -1.084633  1.862181  0.653269 
0.562344 -0.531532  0.979039  0.648595 
0.440481 -1.260987  1.767129  0.610184 
0.124837 -0.891740  2.349791  0.523755 
0.546575 -1.253257  1.743122  0.623557 
0.554329 -0.746179  1.206630  0.701762 
0.559696 -0.894589  1.220671  0.717878 
0.512076 -0.990796  0.893225  0.728828 
0.355518 -0.934121  1.719613  0.658942 
1.120438 -0.963865  0.119635  0.683505 
0.813193 -0.964303  1.239417  0.709554 
0.134516 -1.097477  2.273287  0.524206 
0.484079 -0.676670  0.458853  0.701975 
1.511730 -1.075069  0.831510  0.564821 
0.305536 -0.834783  2.021488  0.612038 
0.602601 -0.738219  0.561144  0.721253 
0.082815 -1.007366  2.508461  0.482801 
0.492323 -1.029295  1.831923  0.659801 
1.351618 -1.075094  0.599028  0.620759 
0.287307 -0.705797  2.000048  0.589548 
0.017645 -0.662238  3.265778  0.281510 
1.058703 -0.661956  0.201049  0.660772 
1.445386 -0.901678  0.426193  0.602363 
0.925588 -0.889869  0.215599  0.717206 
0.480254 -1.034968  1.843863  0.656927 
0.179826 -0.738428  1.703120  0.600859 
0.611128 -0.969155  1.654185  0.686294 
1.311381 -0.807847  0.184816  0.632445 
1.086336 -0.806095  0.929389  0.680203 
1.133832 -1.182076  1.179722  0.634965 
0.101664 -0.432927  1.614132  0.476021 
0.138143 -0.874927  2.569709  0.493204 
0.317286 -1.022175  2.258635  0.583939 
0.427616 -1.618407  2.243169  0.364666 
0.820010 -0.654616  0.520597  0.692674 
2.248980 -0.865691  0.198423  0.206091 
0.953043 -0.900163  0.872472  0.710987 
1.399409 -0.765236  0.245613  0.601523 
0.739790 -0.956709  1.407237  0.703608 
1.942095 -0.944970  0.581669  0.390429 
0.321346 -1.119614  2.032973  0.600012 
0.758569 -1.035602  1.485395  0.691336 
1.084725 -1.061783  0.742950  0.684545 
1.535737 -1.129496  1.000268  0.540889 
0.118256 -0.956061  2.878812  0.433601 
0.249440 -0.782143  1.641655  0.632877 
0.263580 -1.017396  2.229136  0.576802 
0.110841 -0.462154  1.062404  0.530457 
0.951125 -0.870561  0.424375  0.715483 
0.465507 -0.868699  1.336493  0.703184 
0.451941 -0.582650  0.841111  0.665040 
0.332262 -0.914489  1.353106  0.684786 
0.836001 -1.024291  1.226791  0.704399 
0.248677 -0.444947  0.816658  0.570960 
0.305239 -1.022322  1.356003  0.674991 
0.533704 -0.982311  0.928474  0.729433 
0.605357 -0.519418  0.393182  0.653386 
0.281534 -0.745261  1.387072  0.654584 
1.359418 -0.435368 -0.732318  0.449962 
0.704819 -1.082085  0.660587  0.725571 
0.245323 -1.039144  2.503955  0.529645 
1.101449 -1.137834  0.972995  0.661431 
1.022204 -0.536595 -0.478275  0.593447 
0.288014 -0.597526  1.344166  0.619697 
0.120914 -0.715735  2.306967  0.505806 
1.221956 -1.252287  0.824101  0.608841 
0.144827 -0.983539  2.550587  0.498527 
0.076180 -0.594543  2.708689  0.392293 
0.065264 -0.963318  3.007916  0.389835 
0.763121 -0.842150  1.027964  0.720410 
0.319078 -0.693276  1.300078  0.657053 
0.837842 -0.894622  0.929799  0.721901 
0.561503 -0.820522  1.135109  0.717052 
0.465236 -0.999850  1.931619  0.649037 
0.232245 -0.927024  1.932958  0.610082 
0.669826 -0.877697  1.292388  0.712947 
0.446730 -1.070843  1.657968  0.667495 
1.199737 -0.622485  0.324278  0.622277 
0.410091 -1.019746  1.613127  0.673076 
0.444313 -0.819271  1.625616  0.674049 
0.959115 -1.012638  1.292587  0.687530 
1.115934 -1.112309  1.271319  0.648873 
0.706965 -1.032002  1.744587  0.671285 
0.444999 -0.912579  1.769563  0.666602 
0.555050 -0.590249  0.383068  0.679609 
0.419334 -0.804025  1.310239  0.693429 
0.790611 -1.125762  0.781889  0.710903 
0.073311 -0.680373  2.620449  0.432151 
1.064633 -1.159678  1.133737  0.656258 
1.344933 -0.805460  0.279941  0.624423 
0.473079 -1.201883  1.568624  0.650274 
0.626216 -1.099458  1.144433  0.708723 
0.254542 -1.036815  2.049576  0.596002 
0.300813 -0.542470  1.394275  0.598600 
0.155861 -0.764308  2.078685  0.557046 
0.015728 -0.538118  3.755065  0.122439 
0.005042 -0.528165  3.912351  0.072672 
0.006464 -0.529371  3.907595  0.075031 
0.105715 -0.558342  2.252454  0.460959 
0.827059 -1.102998  1.391890  0.683729 
0.753106 -0.903248  1.036440  0.724232 
0.812366 -0.623595  0.584343  0.683706 
0.077411 -1.007969  3.258961  0.339533 
0.707217 -0.901259  1.041731  0.726118 
0.229582 -0.979245  1.988140  0.601774 
0.354492 -1.253811  2.260068  0.541137 
0.806165 -0.793274  0.929403  0.715595 
0.241521 -0.859901  1.920591  0.611307 
0.363480 -1.291458  2.433396  0.504100 
0.143669 -0.551231  2.133134  0.486693 
2.041340 -0.987076 -0.156519  0.320062 
0.097579 -0.761903  2.388826  0.494990 
0.289920 -0.755364  0.998668  0.679765 
0.543352 -1.395967  1.862690  0.553183 
0.722980 -0.653943  0.346488  0.697947 
1.909089 -1.494845  1.277914  0.219591 
1.271569 -0.920374 -0.120576  0.640636 
0.117731 -0.735040  1.922887  0.557887 
0.414873 -0.942409  1.790837  0.660839 
0.142665 -1.471556  2.953056  0.276993 
1.158607 -0.784352  1.116573  0.654755 
0.667080 -0.606090  0.997232  0.675692 
0.541028 -1.015853  1.083976  0.721099 
0.669367 -1.467182  1.846231  0.519045 
1.273843 -0.790075  0.352616  0.642831 
0.733080 -1.289123  1.495010  0.631390 
0.519172 -0.839251  1.835778  0.662128 
0.428774 -1.250615  1.776000  0.611371 
1.233870 -1.061055  0.789027  0.651371 
1.553750 -0.862580  0.579552  0.562298 
0.114286 -0.617201  1.768097  0.542480 
0.285587 -1.213272  2.560538  0.494852 
1.499748 -1.101489  0.648953  0.568343 
1.662711 -0.936013  0.756963  0.519283 
3.431586 -0.701603 -0.514647 -0.891009 
1.557995 -1.144520  0.861741  0.534283 
0.839768 -1.143235  1.362124  0.676699 
1.453710 -1.196614  1.228772  0.542175 
0.078835 -0.669490  1.813362  0.540905 
1.052933 -0.965516  0.343319  0.700306 
1.303914 -1.371187  1.041708  0.533526 
0.428245 -0.791537  1.546765  0.675401 
0.299271 -0.653876  1.682301  0.612531 
2.352130 -1.247380  0.669359  0.089564 
0.568902 -1.154413  1.882579  0.637664 
0.399563 -0.857519  1.960397  0.637635 
0.704920 -0.882999  1.038990  0.725613 
1.559597 -1.051184  0.682860  0.553759 
1.484136 -0.997578  0.744268  0.584986 
