# q, m1_MSolar, m2_MJ, P, chi2, ref, DL_pc, s, s_au 
0.00005, 0.08, 0.004, 0.5
0.00008, 0.08, 0.007, 1.0
0.002, 0.08, 0.168, 1.0
0.005, 0.08, 0.419, 1.0
0.08, 0.08, 0.0064, 0.5
0.01, 0.06, 0.63, 1.0
0.012, 0.06, 0.65, 1.0
0.016, 0.044, 0.075, 1.0
0.11, 0.08, 9.22, 0.5
0.27, 0.05, 13.6, 1.0
0.377, 0.025, 9.9, 1.0
0.419, 0.018, 7.9, 1.0
0.426, 0.020, 9.0, 1.0
0.61, 0.0215, 13.3, 1.0
0.76, 0.015, 12.0, 1.0
0.835, 0.046, 40.24, 1.0
0.091 , 0.022, 1.9, 1.0
